operator,centre,instrument,instrument_model,analysis,material,vial,round,excluded,parameter,percent
G,4,4,1,local,PBMC,3,3,No,CD3_EM,35
G,4,4,1,local,PBMC,3,3,No,CD4_EM,71
G,4,4,1,local,PBMC,3,3,No,CD8_EM,20
G,4,4,1,local,PBMC,3,3,No,CD3_TD,48
G,4,4,1,local,PBMC,3,3,No,CD4_TD,3.4
G,4,4,1,local,PBMC,3,3,No,CD8_TD,73
G,4,4,1,local,WB,1,1,No,CD3,28
G,4,4,1,local,WB,1,1,No,CD4,84
G,4,4,1,local,WB,1,1,No,CD8,12
G,4,4,1,local,WB,1,1,No,CD3_N,15
G,4,4,1,local,WB,1,1,No,CD4_N,10
G,4,4,1,local,WB,1,1,No,CD8_N,51
G,4,4,1,local,WB,1,1,No,CD3_CM,60
G,4,4,1,local,WB,1,1,No,CD4_CM,69
G,4,4,1,local,WB,1,1,No,CD8_CM,14
G,4,4,1,local,WB,1,1,No,CD3_EM,24
G,4,4,1,local,WB,1,1,No,CD4_EM,21
G,4,4,1,local,WB,1,1,No,CD8_EM,28
G,4,4,1,local,WB,1,1,No,CD3_TD,1.1
G,4,4,1,local,WB,1,1,No,CD4_TD,0.1
G,4,4,1,local,WB,1,1,No,CD8_TD,7.7
G,4,4,1,local,WB,1,2,No,CD3,28
G,4,4,1,local,WB,1,2,No,CD4,84
G,4,4,1,local,WB,1,2,No,CD8,12
G,4,4,1,local,WB,1,2,No,CD3_N,15
G,4,4,1,local,WB,1,2,No,CD4_N,10
G,4,4,1,local,WB,1,2,No,CD8_N,51
G,4,4,1,local,WB,1,2,No,CD3_CM,59
G,4,4,1,local,WB,1,2,No,CD4_CM,68
G,4,4,1,local,WB,1,2,No,CD8_CM,13
G,4,4,1,local,WB,1,2,No,CD3_EM,24
G,4,4,1,local,WB,1,2,No,CD4_EM,22
G,4,4,1,local,WB,1,2,No,CD8_EM,28
G,4,4,1,local,WB,1,2,No,CD3_TD,1.1
G,4,4,1,local,WB,1,2,No,CD4_TD,0.07
G,4,4,1,local,WB,1,2,No,CD8_TD,7.5
G,4,4,1,local,WB,1,3,Yes,CD3,31
G,4,4,1,local,WB,1,3,Yes,CD4,80
G,4,4,1,local,WB,1,3,Yes,CD8,14
G,4,4,1,local,WB,1,3,Yes,CD3_N,30
G,4,4,1,local,WB,1,3,Yes,CD4_N,36
G,4,4,1,local,WB,1,3,Yes,CD8_N,5.6
G,4,4,1,local,WB,1,3,Yes,CD3_CM,14
G,4,4,1,local,WB,1,3,Yes,CD4_CM,12
G,4,4,1,local,WB,1,3,Yes,CD8_CM,15
G,4,4,1,local,WB,1,3,Yes,CD3_EM,49
G,4,4,1,local,WB,1,3,Yes,CD4_EM,47
G,4,4,1,local,WB,1,3,Yes,CD8_EM,62
G,4,4,1,local,WB,1,3,Yes,CD3_TD,7.1
G,4,4,1,local,WB,1,3,Yes,CD4_TD,4.7
G,4,4,1,local,WB,1,3,Yes,CD8_TD,17
G,4,4,1,local,WB,2,1,No,CD3,48
G,4,4,1,local,WB,2,1,No,CD4,76
G,4,4,1,local,WB,2,1,No,CD8,17
G,4,4,1,local,WB,2,1,No,CD3_N,19
G,4,4,1,local,WB,2,1,No,CD4_N,17
G,4,4,1,local,WB,2,1,No,CD8_N,24
G,4,4,1,local,WB,2,1,No,CD3_CM,29
G,4,4,1,local,WB,2,1,No,CD4_CM,35
G,4,4,1,local,WB,2,1,No,CD8_CM,9.4
G,4,4,1,local,WB,2,1,No,CD3_EM,43
G,4,4,1,local,WB,2,1,No,CD4_EM,43
G,4,4,1,local,WB,2,1,No,CD8_EM,38
G,4,4,1,local,WB,2,1,No,CD3_TD,9.5
G,4,4,1,local,WB,2,1,No,CD4_TD,4.1
G,4,4,1,local,WB,2,1,No,CD8_TD,28
G,4,4,1,local,WB,2,2,No,CD3,50
G,4,4,1,local,WB,2,2,No,CD4,75
G,4,4,1,local,WB,2,2,No,CD8,18
G,4,4,1,local,WB,2,2,No,CD3_N,29
G,4,4,1,local,WB,2,2,No,CD4_N,31
G,4,4,1,local,WB,2,2,No,CD8_N,26
G,4,4,1,local,WB,2,2,No,CD3_CM,18
G,4,4,1,local,WB,2,2,No,CD4_CM,22
G,4,4,1,local,WB,2,2,No,CD8_CM,5.1
G,4,4,1,local,WB,2,2,No,CD3_EM,30
G,4,4,1,local,WB,2,2,No,CD4_EM,30
G,4,4,1,local,WB,2,2,No,CD8_EM,26
G,4,4,1,local,WB,2,2,No,CD3_TD,23
G,4,4,1,local,WB,2,2,No,CD4_TD,17
G,4,4,1,local,WB,2,2,No,CD8_TD,43
G,4,4,1,local,WB,2,3,No,CD3,44
G,4,4,1,local,WB,2,3,No,CD4,79
G,4,4,1,local,WB,2,3,No,CD8,16
G,4,4,1,local,WB,2,3,No,CD3_N,8.1
G,4,4,1,local,WB,2,3,No,CD4_N,6.6
G,4,4,1,local,WB,2,3,No,CD8_N,18
G,4,4,1,local,WB,2,3,No,CD3_CM,33
G,4,4,1,local,WB,2,3,No,CD4_CM,40
G,4,4,1,local,WB,2,3,No,CD8_CM,10
G,4,4,1,local,WB,2,3,No,CD3_EM,54
G,4,4,1,local,WB,2,3,No,CD4_EM,54
G,4,4,1,local,WB,2,3,No,CD8_EM,51
G,4,4,1,local,WB,2,3,No,CD3_TD,4.4
G,4,4,1,local,WB,2,3,No,CD4_TD,0.12
G,4,4,1,local,WB,2,3,No,CD8_TD,21
G,4,4,1,local,WB,3,1,No,CD3,38
G,4,4,1,local,WB,3,1,No,CD4,76
G,4,4,1,local,WB,3,1,No,CD8,17
G,4,4,1,local,WB,3,1,No,CD3_N,19
G,4,4,1,local,WB,3,1,No,CD4_N,12
G,4,4,1,local,WB,3,1,No,CD8_N,53
G,4,4,1,local,WB,3,1,No,CD3_CM,35
G,4,4,1,local,WB,3,1,No,CD4_CM,44
G,4,4,1,local,WB,3,1,No,CD8_CM,11
G,4,4,1,local,WB,3,1,No,CD3_EM,35
G,4,4,1,local,WB,3,1,No,CD4_EM,38
G,4,4,1,local,WB,3,1,No,CD8_EM,29
G,4,4,1,local,WB,3,1,No,CD3_TD,11
G,4,4,1,local,WB,3,1,No,CD4_TD,6.5
G,4,4,1,local,WB,3,1,No,CD8_TD,7.5
G,4,4,1,local,WB,3,2,No,CD3,31
G,4,4,1,local,WB,3,2,No,CD4,70
G,4,4,1,local,WB,3,2,No,CD8,21
G,4,4,1,local,WB,3,2,No,CD3_N,20
G,4,4,1,local,WB,3,2,No,CD4_N,13
G,4,4,1,local,WB,3,2,No,CD8_N,51
G,4,4,1,local,WB,3,2,No,CD3_CM,30
G,4,4,1,local,WB,3,2,No,CD4_CM,40
G,4,4,1,local,WB,3,2,No,CD8_CM,7.9
G,4,4,1,local,WB,3,2,No,CD3_EM,37
G,4,4,1,local,WB,3,2,No,CD4_EM,41
G,4,4,1,local,WB,3,2,No,CD8_EM,31
G,4,4,1,local,WB,3,2,No,CD3_TD,13
G,4,4,1,local,WB,3,2,No,CD4_TD,6.9
G,4,4,1,local,WB,3,2,No,CD8_TD,9.7
G,4,4,1,local,WB,3,3,No,CD3,38
G,4,4,1,local,WB,3,3,No,CD4,76
G,4,4,1,local,WB,3,3,No,CD8,17
G,4,4,1,local,WB,3,3,No,CD3_N,19
G,4,4,1,local,WB,3,3,No,CD4_N,12
G,4,4,1,local,WB,3,3,No,CD8_N,53
G,4,4,1,local,WB,3,3,No,CD3_CM,36
G,4,4,1,local,WB,3,3,No,CD4_CM,44
G,4,4,1,local,WB,3,3,No,CD8_CM,11
G,4,4,1,local,WB,3,3,No,CD3_EM,34
G,4,4,1,local,WB,3,3,No,CD4_EM,37
G,4,4,1,local,WB,3,3,No,CD8_EM,28
G,4,4,1,local,WB,3,3,No,CD3_TD,11
G,4,4,1,local,WB,3,3,No,CD4_TD,6.3
G,4,4,1,local,WB,3,3,No,CD8_TD,7.4
H,5,6,2,centr,PBMC,1,1,No,CD3,69.4
H,5,6,2,centr,PBMC,1,1,No,CD4,35.56
H,5,6,2,centr,PBMC,1,1,No,CD8,59.13
H,5,6,2,centr,PBMC,1,1,No,CD3_N,15.33
H,5,6,2,centr,PBMC,1,1,No,CD4_N,19.31
H,5,6,2,centr,PBMC,1,1,No,CD8_N,13.04
H,5,6,2,centr,PBMC,1,1,No,CD3_CM,25.74
H,5,6,2,centr,PBMC,1,1,No,CD4_CM,53.57
H,5,6,2,centr,PBMC,1,1,No,CD8_CM,10.55
H,5,6,2,centr,PBMC,1,1,No,CD3_EM,20.89
H,5,6,2,centr,PBMC,1,1,No,CD4_EM,22.15
H,5,6,2,centr,PBMC,1,1,No,CD8_EM,19.18
H,5,6,2,centr,PBMC,1,1,No,CD3_TD,38.04
H,5,6,2,centr,PBMC,1,1,No,CD4_TD,4.97
H,5,6,2,centr,PBMC,1,1,No,CD8_TD,57.24
H,5,6,2,centr,PBMC,1,2,No,CD3,63.12
H,5,6,2,centr,PBMC,1,2,No,CD4,26.01
H,5,6,2,centr,PBMC,1,2,No,CD8,67.87
H,5,6,2,centr,PBMC,1,2,No,CD3_N,7.32
H,5,6,2,centr,PBMC,1,2,No,CD4_N,17.34
H,5,6,2,centr,PBMC,1,2,No,CD8_N,4.25
H,5,6,2,centr,PBMC,1,2,No,CD3_CM,15.98
H,5,6,2,centr,PBMC,1,2,No,CD4_CM,39.75
H,5,6,2,centr,PBMC,1,2,No,CD8_CM,8.39
H,5,6,2,centr,PBMC,1,2,No,CD3_EM,37.4
H,5,6,2,centr,PBMC,1,2,No,CD4_EM,37.59
H,5,6,2,centr,PBMC,1,2,No,CD8_EM,36.84
H,5,6,2,centr,PBMC,1,2,No,CD3_TD,39.3
H,5,6,2,centr,PBMC,1,2,No,CD4_TD,5.31
H,5,6,2,centr,PBMC,1,2,No,CD8_TD,50.52
H,5,6,2,centr,PBMC,1,3,No,CD3,72.64
H,5,6,2,centr,PBMC,1,3,No,CD4,39.99
H,5,6,2,centr,PBMC,1,3,No,CD8,54.37
H,5,6,2,centr,PBMC,1,3,No,CD3_N,19.09
H,5,6,2,centr,PBMC,1,3,No,CD4_N,29.26
H,5,6,2,centr,PBMC,1,3,No,CD8_N,11.97
H,5,6,2,centr,PBMC,1,3,No,CD3_CM,20.54
H,5,6,2,centr,PBMC,1,3,No,CD4_CM,40.17
H,5,6,2,centr,PBMC,1,3,No,CD8_CM,8.11
H,5,6,2,centr,PBMC,1,3,No,CD3_EM,21.8
H,5,6,2,centr,PBMC,1,3,No,CD4_EM,24.57
H,5,6,2,centr,PBMC,1,3,No,CD8_EM,18.36
H,5,6,2,centr,PBMC,1,3,No,CD3_TD,38.57
H,5,6,2,centr,PBMC,1,3,No,CD4_TD,6.01
H,5,6,2,centr,PBMC,1,3,No,CD8_TD,61.56
H,5,6,2,centr,PBMC,2,1,No,CD3,85.96
H,5,6,2,centr,PBMC,2,1,No,CD4,37.99
H,5,6,2,centr,PBMC,2,1,No,CD8,58.71
H,5,6,2,centr,PBMC,2,1,No,CD3_N,14.49
H,5,6,2,centr,PBMC,2,1,No,CD4_N,9.19
H,5,6,2,centr,PBMC,2,1,No,CD8_N,17.96
H,5,6,2,centr,PBMC,2,1,No,CD3_CM,21.05
H,5,6,2,centr,PBMC,2,1,No,CD4_CM,42.29
H,5,6,2,centr,PBMC,2,1,No,CD8_CM,7.73
H,5,6,2,centr,PBMC,2,1,No,CD3_EM,22.11
H,5,6,2,centr,PBMC,2,1,No,CD4_EM,44.18
H,5,6,2,centr,PBMC,2,1,No,CD8_EM,6.4
H,5,6,2,centr,PBMC,2,1,No,CD3_TD,42.35
H,5,6,2,centr,PBMC,2,1,No,CD4_TD,4.34
H,5,6,2,centr,PBMC,2,1,No,CD8_TD,67.91
H,5,6,2,centr,PBMC,2,2,No,CD3,79.88
H,5,6,2,centr,PBMC,2,2,No,CD4,31.63
H,5,6,2,centr,PBMC,2,2,No,CD8,65.05
H,5,6,2,centr,PBMC,2,2,No,CD3_N,4.82
H,5,6,2,centr,PBMC,2,2,No,CD4_N,4.25
H,5,6,2,centr,PBMC,2,2,No,CD8_N,5.48
H,5,6,2,centr,PBMC,2,2,No,CD3_CM,12.01
H,5,6,2,centr,PBMC,2,2,No,CD4_CM,23.05
H,5,6,2,centr,PBMC,2,2,No,CD8_CM,7.06
H,5,6,2,centr,PBMC,2,2,No,CD3_EM,32.6
H,5,6,2,centr,PBMC,2,2,No,CD4_EM,68.75
H,5,6,2,centr,PBMC,2,2,No,CD8_EM,13.34
H,5,6,2,centr,PBMC,2,2,No,CD3_TD,50.57
H,5,6,2,centr,PBMC,2,2,No,CD4_TD,3.95
H,5,6,2,centr,PBMC,2,2,No,CD8_TD,74.12
H,5,6,2,centr,PBMC,2,3,No,CD3,83.47
H,5,6,2,centr,PBMC,2,3,No,CD4,38.05
H,5,6,2,centr,PBMC,2,3,No,CD8,58.61
H,5,6,2,centr,PBMC,2,3,No,CD3_N,13.29
H,5,6,2,centr,PBMC,2,3,No,CD4_N,13.2
H,5,6,2,centr,PBMC,2,3,No,CD8_N,13.87
H,5,6,2,centr,PBMC,2,3,No,CD3_CM,14.13
H,5,6,2,centr,PBMC,2,3,No,CD4_CM,29.23
H,5,6,2,centr,PBMC,2,3,No,CD8_CM,5
H,5,6,2,centr,PBMC,2,3,No,CD3_EM,23.25
H,5,6,2,centr,PBMC,2,3,No,CD4_EM,48.29
H,5,6,2,centr,PBMC,2,3,No,CD8_EM,4.98
H,5,6,2,centr,PBMC,2,3,No,CD3_TD,49.33
H,5,6,2,centr,PBMC,2,3,No,CD4_TD,9.28
H,5,6,2,centr,PBMC,2,3,No,CD8_TD,76.15
H,5,6,2,centr,PBMC,3,1,No,CD3,68.49
H,5,6,2,centr,PBMC,3,1,No,CD4,45.49
H,5,6,2,centr,PBMC,3,1,No,CD8,46.25
H,5,6,2,centr,PBMC,3,1,No,CD3_N,17.58
H,5,6,2,centr,PBMC,3,1,No,CD4_N,22.21
H,5,6,2,centr,PBMC,3,1,No,CD8_N,14.95
H,5,6,2,centr,PBMC,3,1,No,CD3_CM,31.32
H,5,6,2,centr,PBMC,3,1,No,CD4_CM,56.02
H,5,6,2,centr,PBMC,3,1,No,CD8_CM,11.34
H,5,6,2,centr,PBMC,3,1,No,CD3_EM,17.63
H,5,6,2,centr,PBMC,3,1,No,CD4_EM,21.36
H,5,6,2,centr,PBMC,3,1,No,CD8_EM,10.99
H,5,6,2,centr,PBMC,3,1,No,CD3_TD,33.48
H,5,6,2,centr,PBMC,3,1,No,CD4_TD,0.42
H,5,6,2,centr,PBMC,3,1,No,CD8_TD,62.72
H,5,6,2,centr,PBMC,3,2,No,CD3,60.34
H,5,6,2,centr,PBMC,3,2,No,CD4,37.96
H,5,6,2,centr,PBMC,3,2,No,CD8,52.28
H,5,6,2,centr,PBMC,3,2,No,CD3_N,12.64
H,5,6,2,centr,PBMC,3,2,No,CD4_N,18.98
H,5,6,2,centr,PBMC,3,2,No,CD8_N,9.88
H,5,6,2,centr,PBMC,3,2,No,CD3_CM,25.61
H,5,6,2,centr,PBMC,3,2,No,CD4_CM,51.87
H,5,6,2,centr,PBMC,3,2,No,CD8_CM,10.11
H,5,6,2,centr,PBMC,3,2,No,CD3_EM,22.98
H,5,6,2,centr,PBMC,3,2,No,CD4_EM,28.89
H,5,6,2,centr,PBMC,3,2,No,CD8_EM,15.5
H,5,6,2,centr,PBMC,3,2,No,CD3_TD,38.78
H,5,6,2,centr,PBMC,3,2,No,CD4_TD,0.26
H,5,6,2,centr,PBMC,3,2,No,CD8_TD,64.51
H,5,6,2,centr,PBMC,3,3,No,CD3,73.67
H,5,6,2,centr,PBMC,3,3,No,CD4,51.86
H,5,6,2,centr,PBMC,3,3,No,CD8,40.8
H,5,6,2,centr,PBMC,3,3,No,CD3_N,24.52
H,5,6,2,centr,PBMC,3,3,No,CD4_N,33.19
H,5,6,2,centr,PBMC,3,3,No,CD8_N,16.06
H,5,6,2,centr,PBMC,3,3,No,CD3_CM,27.7
H,5,6,2,centr,PBMC,3,3,No,CD4_CM,45.84
H,5,6,2,centr,PBMC,3,3,No,CD8_CM,8.68
H,5,6,2,centr,PBMC,3,3,No,CD3_EM,16.96
H,5,6,2,centr,PBMC,3,3,No,CD4_EM,20.3
H,5,6,2,centr,PBMC,3,3,No,CD8_EM,10.05
H,5,6,2,centr,PBMC,3,3,No,CD3_TD,30.81
H,5,6,2,centr,PBMC,3,3,No,CD4_TD,0.66
H,5,6,2,centr,PBMC,3,3,No,CD8_TD,65.22
H,5,6,2,centr,WB,1,1,No,CD3,56.18
H,5,6,2,centr,WB,1,1,No,CD4,65.18
H,5,6,2,centr,WB,1,1,No,CD8,31.85
H,5,6,2,centr,WB,1,1,No,CD3_N,38.1
H,5,6,2,centr,WB,1,1,No,CD4_N,37.91
H,5,6,2,centr,WB,1,1,No,CD8_N,42.01
H,5,6,2,centr,WB,1,1,No,CD3_CM,37.45
H,5,6,2,centr,WB,1,1,No,CD4_CM,50.87
H,5,6,2,centr,WB,1,1,No,CD8_CM,15.03
H,5,6,2,centr,WB,1,1,No,CD3_EM,17.37
H,5,6,2,centr,WB,1,1,No,CD4_EM,11.01
H,5,6,2,centr,WB,1,1,No,CD8_EM,22.72
H,5,6,2,centr,WB,1,1,No,CD3_TD,7.09
H,5,6,2,centr,WB,1,1,No,CD4_TD,0.2
H,5,6,2,centr,WB,1,1,No,CD8_TD,20.25
H,5,6,2,centr,WB,1,2,No,CD3,56.31
H,5,6,2,centr,WB,1,2,No,CD4,64.37
H,5,6,2,centr,WB,1,2,No,CD8,32.56
H,5,6,2,centr,WB,1,2,No,CD3_N,38.15
H,5,6,2,centr,WB,1,2,No,CD4_N,38.1
H,5,6,2,centr,WB,1,2,No,CD8_N,42.69
H,5,6,2,centr,WB,1,2,No,CD3_CM,38.57
H,5,6,2,centr,WB,1,2,No,CD4_CM,51.41
H,5,6,2,centr,WB,1,2,No,CD8_CM,18.53
H,5,6,2,centr,WB,1,2,No,CD3_EM,16.34
H,5,6,2,centr,WB,1,2,No,CD4_EM,10.27
H,5,6,2,centr,WB,1,2,No,CD8_EM,19.99
H,5,6,2,centr,WB,1,2,No,CD3_TD,6.95
H,5,6,2,centr,WB,1,2,No,CD4_TD,0.22
H,5,6,2,centr,WB,1,2,No,CD8_TD,18.79
H,5,6,2,centr,WB,1,3,No,CD3,56.43
H,5,6,2,centr,WB,1,3,No,CD4,64.38
H,5,6,2,centr,WB,1,3,No,CD8,32.6
H,5,6,2,centr,WB,1,3,No,CD3_N,39.46
H,5,6,2,centr,WB,1,3,No,CD4_N,38.58
H,5,6,2,centr,WB,1,3,No,CD8_N,42.38
H,5,6,2,centr,WB,1,3,No,CD3_CM,36.53
H,5,6,2,centr,WB,1,3,No,CD4_CM,49.17
H,5,6,2,centr,WB,1,3,No,CD8_CM,15.49
H,5,6,2,centr,WB,1,3,No,CD3_EM,16.48
H,5,6,2,centr,WB,1,3,No,CD4_EM,11.98
H,5,6,2,centr,WB,1,3,No,CD8_EM,21.01
H,5,6,2,centr,WB,1,3,No,CD3_TD,7.52
H,5,6,2,centr,WB,1,3,No,CD4_TD,0.26
H,5,6,2,centr,WB,1,3,No,CD8_TD,21.12
H,5,6,2,centr,WB,2,1,No,CD3,66
H,5,6,2,centr,WB,2,1,No,CD4,68.49
H,5,6,2,centr,WB,2,1,No,CD8,25.21
H,5,6,2,centr,WB,2,1,No,CD3_N,17.85
H,5,6,2,centr,WB,2,1,No,CD4_N,19.54
H,5,6,2,centr,WB,2,1,No,CD8_N,18.01
H,5,6,2,centr,WB,2,1,No,CD3_CM,37.81
H,5,6,2,centr,WB,2,1,No,CD4_CM,47.91
H,5,6,2,centr,WB,2,1,No,CD8_CM,18.42
H,5,6,2,centr,WB,2,1,No,CD3_EM,32.07
H,5,6,2,centr,WB,2,1,No,CD4_EM,29.41
H,5,6,2,centr,WB,2,1,No,CD8_EM,30.83
H,5,6,2,centr,WB,2,1,No,CD3_TD,12.27
H,5,6,2,centr,WB,2,1,No,CD4_TD,3.14
H,5,6,2,centr,WB,2,1,No,CD8_TD,32.74
H,5,6,2,centr,WB,2,2,No,CD3,66.64
H,5,6,2,centr,WB,2,2,No,CD4,68.82
H,5,6,2,centr,WB,2,2,No,CD8,24.81
H,5,6,2,centr,WB,2,2,No,CD3_N,18.46
H,5,6,2,centr,WB,2,2,No,CD4_N,19.97
H,5,6,2,centr,WB,2,2,No,CD8_N,18.77
H,5,6,2,centr,WB,2,2,No,CD3_CM,40.38
H,5,6,2,centr,WB,2,2,No,CD4_CM,51.2
H,5,6,2,centr,WB,2,2,No,CD8_CM,18.77
H,5,6,2,centr,WB,2,2,No,CD3_EM,28.97
H,5,6,2,centr,WB,2,2,No,CD4_EM,26.01
H,5,6,2,centr,WB,2,2,No,CD8_EM,28.86
H,5,6,2,centr,WB,2,2,No,CD3_TD,12.19
H,5,6,2,centr,WB,2,2,No,CD4_TD,2.82
H,5,6,2,centr,WB,2,2,No,CD8_TD,33.6
H,5,6,2,centr,WB,2,3,No,CD3,66.12
H,5,6,2,centr,WB,2,3,No,CD4,68.61
H,5,6,2,centr,WB,2,3,No,CD8,25.12
H,5,6,2,centr,WB,2,3,No,CD3_N,17.76
H,5,6,2,centr,WB,2,3,No,CD4_N,19.6
H,5,6,2,centr,WB,2,3,No,CD8_N,18.11
H,5,6,2,centr,WB,2,3,No,CD3_CM,36.36
H,5,6,2,centr,WB,2,3,No,CD4_CM,50.73
H,5,6,2,centr,WB,2,3,No,CD8_CM,19.91
H,5,6,2,centr,WB,2,3,No,CD3_EM,33.59
H,5,6,2,centr,WB,2,3,No,CD4_EM,26.25
H,5,6,2,centr,WB,2,3,No,CD8_EM,29.13
H,5,6,2,centr,WB,2,3,No,CD3_TD,12.3
H,5,6,2,centr,WB,2,3,No,CD4_TD,3.42
H,5,6,2,centr,WB,2,3,No,CD8_TD,32.85
H,5,6,2,centr,WB,3,1,No,CD3,58.67
H,5,6,2,centr,WB,3,1,No,CD4,66.33
H,5,6,2,centr,WB,3,1,No,CD8,27.24
H,5,6,2,centr,WB,3,1,No,CD3_N,23.03
H,5,6,2,centr,WB,3,1,No,CD4_N,18.48
H,5,6,2,centr,WB,3,1,No,CD8_N,38.05
H,5,6,2,centr,WB,3,1,No,CD3_CM,40.3
H,5,6,2,centr,WB,3,1,No,CD4_CM,53.82
H,5,6,2,centr,WB,3,1,No,CD8_CM,15.82
H,5,6,2,centr,WB,3,1,No,CD3_EM,19.42
H,5,6,2,centr,WB,3,1,No,CD4_EM,20.22
H,5,6,2,centr,WB,3,1,No,CD8_EM,15.72
H,5,6,2,centr,WB,3,1,No,CD3_TD,17.25
H,5,6,2,centr,WB,3,1,No,CD4_TD,7.48
H,5,6,2,centr,WB,3,1,No,CD8_TD,30.41
H,5,6,2,centr,WB,3,2,No,CD3,59.81
H,5,6,2,centr,WB,3,2,No,CD4,66.4
H,5,6,2,centr,WB,3,2,No,CD8,27.24
H,5,6,2,centr,WB,3,2,No,CD3_N,22.78
H,5,6,2,centr,WB,3,2,No,CD4_N,18.55
H,5,6,2,centr,WB,3,2,No,CD8_N,37.08
H,5,6,2,centr,WB,3,2,No,CD3_CM,40
H,5,6,2,centr,WB,3,2,No,CD4_CM,54.11
H,5,6,2,centr,WB,3,2,No,CD8_CM,13.9
H,5,6,2,centr,WB,3,2,No,CD3_EM,19.48
H,5,6,2,centr,WB,3,2,No,CD4_EM,19.69
H,5,6,2,centr,WB,3,2,No,CD8_EM,17.3
H,5,6,2,centr,WB,3,2,No,CD3_TD,17.75
H,5,6,2,centr,WB,3,2,No,CD4_TD,7.66
H,5,6,2,centr,WB,3,2,No,CD8_TD,31.72
H,5,6,2,centr,WB,3,3,No,CD3,52.83
H,5,6,2,centr,WB,3,3,No,CD4,64.38
H,5,6,2,centr,WB,3,3,No,CD8,28.4
H,5,6,2,centr,WB,3,3,No,CD3_N,23.24
H,5,6,2,centr,WB,3,3,No,CD4_N,18.55
H,5,6,2,centr,WB,3,3,No,CD8_N,37.85
H,5,6,2,centr,WB,3,3,No,CD3_CM,40.25
H,5,6,2,centr,WB,3,3,No,CD4_CM,54.5
H,5,6,2,centr,WB,3,3,No,CD8_CM,16.06
H,5,6,2,centr,WB,3,3,No,CD3_EM,17.95
H,5,6,2,centr,WB,3,3,No,CD4_EM,19.28
H,5,6,2,centr,WB,3,3,No,CD8_EM,12.03
H,5,6,2,centr,WB,3,3,No,CD3_TD,18.57
H,5,6,2,centr,WB,3,3,No,CD4_TD,7.67
H,5,6,2,centr,WB,3,3,No,CD8_TD,34.05
H,5,6,2,local,PBMC,1,1,No,CD3,68.96
H,5,6,2,local,PBMC,1,1,No,CD4,35.35
H,5,6,2,local,PBMC,1,1,No,CD8,59.08
H,5,6,2,local,PBMC,1,1,No,CD3_N,15.17
H,5,6,2,local,PBMC,1,1,No,CD4_N,23.65
H,5,6,2,local,PBMC,1,1,No,CD8_N,11.82
H,5,6,2,local,PBMC,1,1,No,CD3_CM,26.07
H,5,6,2,local,PBMC,1,1,No,CD4_CM,50.54
H,5,6,2,local,PBMC,1,1,No,CD8_CM,10.21
H,5,6,2,local,PBMC,1,1,No,CD3_EM,20.42
H,5,6,2,local,PBMC,1,1,No,CD4_EM,18.11
H,5,6,2,local,PBMC,1,1,No,CD8_EM,23.67
H,5,6,2,local,PBMC,1,1,No,CD3_TD,38.33
H,5,6,2,local,PBMC,1,1,No,CD4_TD,7.7
H,5,6,2,local,PBMC,1,1,No,CD8_TD,54.3
H,5,6,2,local,PBMC,1,2,No,CD3,62.97
H,5,6,2,local,PBMC,1,2,No,CD4,25.33
H,5,6,2,local,PBMC,1,2,No,CD8,66.81
H,5,6,2,local,PBMC,1,2,No,CD3_N,7.51
H,5,6,2,local,PBMC,1,2,No,CD4_N,19.58
H,5,6,2,local,PBMC,1,2,No,CD8_N,6.72
H,5,6,2,local,PBMC,1,2,No,CD3_CM,18.06
H,5,6,2,local,PBMC,1,2,No,CD4_CM,40.85
H,5,6,2,local,PBMC,1,2,No,CD8_CM,9.82
H,5,6,2,local,PBMC,1,2,No,CD3_EM,35.09
H,5,6,2,local,PBMC,1,2,No,CD4_EM,32.13
H,5,6,2,local,PBMC,1,2,No,CD8_EM,33.22
H,5,6,2,local,PBMC,1,2,No,CD3_TD,39.34
H,5,6,2,local,PBMC,1,2,No,CD4_TD,7.55
H,5,6,2,local,PBMC,1,2,No,CD8_TD,50.24
H,5,6,2,local,PBMC,1,3,No,CD3,73.81
H,5,6,2,local,PBMC,1,3,No,CD4,39.49
H,5,6,2,local,PBMC,1,3,No,CD8,53.6
H,5,6,2,local,PBMC,1,3,No,CD3_N,19.62
H,5,6,2,local,PBMC,1,3,No,CD4_N,36.5
H,5,6,2,local,PBMC,1,3,No,CD8_N,16.22
H,5,6,2,local,PBMC,1,3,No,CD3_CM,21.49
H,5,6,2,local,PBMC,1,3,No,CD4_CM,35.49
H,5,6,2,local,PBMC,1,3,No,CD8_CM,8.34
H,5,6,2,local,PBMC,1,3,No,CD3_EM,20.41
H,5,6,2,local,PBMC,1,3,No,CD4_EM,17.55
H,5,6,2,local,PBMC,1,3,No,CD8_EM,16.31
H,5,6,2,local,PBMC,1,3,No,CD3_TD,38.47
H,5,6,2,local,PBMC,1,3,No,CD4_TD,10.46
H,5,6,2,local,PBMC,1,3,No,CD8_TD,59.13
H,5,6,2,local,PBMC,2,1,No,CD3,85.43
H,5,6,2,local,PBMC,2,1,No,CD4,38.26
H,5,6,2,local,PBMC,2,1,No,CD8,58.3
H,5,6,2,local,PBMC,2,1,No,CD3_N,14.59
H,5,6,2,local,PBMC,2,1,No,CD4_N,9.75
H,5,6,2,local,PBMC,2,1,No,CD8_N,17.1
